"","row","col","value"
"964","Sonneratia griffithi Kurz ","Kandelia candel Druce",53.0867941392409
"965","Heritiera globosa Kostermans","Kandelia candel Druce",73.192453793852
"966","Heritiera fomes Buch.-Ham","Kandelia candel Druce",73.192453793852
"967","Heritiera littoralis Dryand","Kandelia candel Druce",73.192453793852
"968","Xylocarpus granatum J. Konig","Kandelia candel Druce",53.0867941392409
"969","Xylocarpus mekongensis Pierre. ","Kandelia candel Druce",53.0867941392409
"970","Xylocarpus moluccensis (Lamk.)","Kandelia candel Druce",53.0867941392409
"971","Phoenix paludosa Roxb.","Kandelia candel Druce",100
"972","Aegialitis rotundifolia Roxb.","Kandelia candel Druce",73.192453793852
"973","Aegiceras corniculatum (L.) Blanco","Kandelia candel Druce",73.192453793852
"974","Acrostichum aureum L.","Kandelia candel Druce",100
"975","Bruguiera cylindrica (L.) Blume","Kandelia candel Druce",31.434545280429
"976","Bruguiera gymnorrhiza (L.) Savigny","Kandelia candel Druce",31.434545280429
"977","Bruguiera sexangula (Lour.) Poir.","Kandelia candel Druce",31.434545280429
"978","Bruguiera parviflora","Kandelia candel Druce",31.434545280429
"979","Ceriops decandra (Griff) Ding Hou","Kandelia candel Druce",21.9730583841415
"980","Ceriops tagal (Perr. C. B. Roby)","Kandelia candel Druce",21.9730583841415
"981","Kandelia candel Druce","Kandelia candel Druce",0
"982","Rhizophora apiculata Blume","Kandelia candel Druce",21.9730583841415
"983","Rhizophorata mucronata Lamk","Kandelia candel Druce",21.9730583841415
"984","Rhizophora annamalayana Kathiresan","Kandelia candel Druce",21.9730583841415
"985","Scyphiphora hydrophyllacea C. F. Gaertn","Kandelia candel Druce",73.192453793852
"986","Brownlowia tersa (L.) Kosterm ","Kandelia candel Druce",73.192453793852
"987","Acanthus ilicifolius Linnaeus","Rhizophora apiculata Blume",73.192453793852
"988","Avicennia alba Blume","Rhizophora apiculata Blume",73.192453793852
"989","Avicennia marina (Forsk.) Vierh","Rhizophora apiculata Blume",73.192453793852
"990","Avicennia officinalis L.","Rhizophora apiculata Blume",73.192453793852
"991","Nypa fruticans (Thunb.) Wurmb. ","Rhizophora apiculata Blume",73.192453793852
"992","Lumnitzera racemosa Willd.","Rhizophora apiculata Blume",53.0867941392409
"993","Exocoecaria agallocha L.","Rhizophora apiculata Blume",53.0867941392409
"994","Cynometra ramiflora L.","Rhizophora apiculata Blume",53.0867941392409
"995","Sonneratia alba J. Smith","Rhizophora apiculata Blume",73.192453793852
"996","Sonneratia caeseolaris (L.) Engl.","Rhizophora apiculata Blume",53.0867941392409
"997","sonneratia apetala Buch. - Ham","Rhizophora apiculata Blume",53.0867941392409
"998","Sonneratia griffithi Kurz ","Rhizophora apiculata Blume",53.0867941392409
"999","Heritiera globosa Kostermans","Rhizophora apiculata Blume",73.192453793852
"1000","Heritiera fomes Buch.-Ham","Rhizophora apiculata Blume",73.192453793852
"1001","Heritiera littoralis Dryand","Rhizophora apiculata Blume",73.192453793852
"1002","Xylocarpus granatum J. Konig","Rhizophora apiculata Blume",53.0867941392409
"1003","Xylocarpus mekongensis Pierre. ","Rhizophora apiculata Blume",53.0867941392409
"1004","Xylocarpus moluccensis (Lamk.)","Rhizophora apiculata Blume",53.0867941392409
"1005","Phoenix paludosa Roxb.","Rhizophora apiculata Blume",100
"1006","Aegialitis rotundifolia Roxb.","Rhizophora apiculata Blume",73.192453793852
"1007","Aegiceras corniculatum (L.) Blanco","Rhizophora apiculata Blume",73.192453793852
"1008","Acrostichum aureum L.","Rhizophora apiculata Blume",100
"1009","Bruguiera cylindrica (L.) Blume","Rhizophora apiculata Blume",31.434545280429
"1010","Bruguiera gymnorrhiza (L.) Savigny","Rhizophora apiculata Blume",31.434545280429
"1011","Bruguiera sexangula (Lour.) Poir.","Rhizophora apiculata Blume",31.434545280429
"1012","Bruguiera parviflora","Rhizophora apiculata Blume",31.434545280429
"1013","Ceriops decandra (Griff) Ding Hou","Rhizophora apiculata Blume",21.9730583841415
"1014","Ceriops tagal (Perr. C. B. Roby)","Rhizophora apiculata Blume",21.9730583841415
"1015","Kandelia candel Druce","Rhizophora apiculata Blume",21.9730583841415
"1016","Rhizophora apiculata Blume","Rhizophora apiculata Blume",0
"1017","Rhizophorata mucronata Lamk","Rhizophora apiculata Blume",17.7402879305392
"1018","Rhizophora annamalayana Kathiresan","Rhizophora apiculata Blume",17.7402879305392
"1019","Scyphiphora hydrophyllacea C. F. Gaertn","Rhizophora apiculata Blume",73.192453793852
"1020","Brownlowia tersa (L.) Kosterm ","Rhizophora apiculata Blume",73.192453793852
"1021","Acanthus ilicifolius Linnaeus","Rhizophorata mucronata Lamk",73.192453793852
"1022","Avicennia alba Blume","Rhizophorata mucronata Lamk",73.192453793852
"1023","Avicennia marina (Forsk.) Vierh","Rhizophorata mucronata Lamk",73.192453793852
"1024","Avicennia officinalis L.","Rhizophorata mucronata Lamk",73.192453793852
"1025","Nypa fruticans (Thunb.) Wurmb. ","Rhizophorata mucronata Lamk",73.192453793852
"1026","Lumnitzera racemosa Willd.","Rhizophorata mucronata Lamk",53.0867941392409
"1027","Exocoecaria agallocha L.","Rhizophorata mucronata Lamk",53.0867941392409
"1028","Cynometra ramiflora L.","Rhizophorata mucronata Lamk",53.0867941392409
"1029","Sonneratia alba J. Smith","Rhizophorata mucronata Lamk",73.192453793852
"1030","Sonneratia caeseolaris (L.) Engl.","Rhizophorata mucronata Lamk",53.0867941392409
"1031","sonneratia apetala Buch. - Ham","Rhizophorata mucronata Lamk",53.0867941392409
"1032","Sonneratia griffithi Kurz ","Rhizophorata mucronata Lamk",53.0867941392409
"1033","Heritiera globosa Kostermans","Rhizophorata mucronata Lamk",73.192453793852
"1034","Heritiera fomes Buch.-Ham","Rhizophorata mucronata Lamk",73.192453793852
"1035","Heritiera littoralis Dryand","Rhizophorata mucronata Lamk",73.192453793852
"1036","Xylocarpus granatum J. Konig","Rhizophorata mucronata Lamk",53.0867941392409
"1037","Xylocarpus mekongensis Pierre. ","Rhizophorata mucronata Lamk",53.0867941392409
"1038","Xylocarpus moluccensis (Lamk.)","Rhizophorata mucronata Lamk",53.0867941392409
"1039","Phoenix paludosa Roxb.","Rhizophorata mucronata Lamk",100
"1040","Aegialitis rotundifolia Roxb.","Rhizophorata mucronata Lamk",73.192453793852
"1041","Aegiceras corniculatum (L.) Blanco","Rhizophorata mucronata Lamk",73.192453793852
"1042","Acrostichum aureum L.","Rhizophorata mucronata Lamk",100
"1043","Bruguiera cylindrica (L.) Blume","Rhizophorata mucronata Lamk",31.434545280429
"1044","Bruguiera gymnorrhiza (L.) Savigny","Rhizophorata mucronata Lamk",31.434545280429
"1045","Bruguiera sexangula (Lour.) Poir.","Rhizophorata mucronata Lamk",31.434545280429
"1046","Bruguiera parviflora","Rhizophorata mucronata Lamk",31.434545280429
"1047","Ceriops decandra (Griff) Ding Hou","Rhizophorata mucronata Lamk",21.9730583841415
"1048","Ceriops tagal (Perr. C. B. Roby)","Rhizophorata mucronata Lamk",21.9730583841415
"1049","Kandelia candel Druce","Rhizophorata mucronata Lamk",21.9730583841415
"1050","Rhizophora apiculata Blume","Rhizophorata mucronata Lamk",17.7402879305392
"1051","Rhizophorata mucronata Lamk","Rhizophorata mucronata Lamk",0
"1052","Rhizophora annamalayana Kathiresan","Rhizophorata mucronata Lamk",17.7402879305392
"1053","Scyphiphora hydrophyllacea C. F. Gaertn","Rhizophorata mucronata Lamk",73.192453793852
"1054","Brownlowia tersa (L.) Kosterm ","Rhizophorata mucronata Lamk",73.192453793852
"1055","Acanthus ilicifolius Linnaeus","Rhizophora annamalayana Kathiresan",73.192453793852
"1056","Avicennia alba Blume","Rhizophora annamalayana Kathiresan",73.192453793852
"1057","Avicennia marina (Forsk.) Vierh","Rhizophora annamalayana Kathiresan",73.192453793852
"1058","Avicennia officinalis L.","Rhizophora annamalayana Kathiresan",73.192453793852
"1059","Nypa fruticans (Thunb.) Wurmb. ","Rhizophora annamalayana Kathiresan",73.192453793852
"1060","Lumnitzera racemosa Willd.","Rhizophora annamalayana Kathiresan",53.0867941392409
"1061","Exocoecaria agallocha L.","Rhizophora annamalayana Kathiresan",53.0867941392409
"1062","Cynometra ramiflora L.","Rhizophora annamalayana Kathiresan",53.0867941392409
"1063","Sonneratia alba J. Smith","Rhizophora annamalayana Kathiresan",73.192453793852
"1064","Sonneratia caeseolaris (L.) Engl.","Rhizophora annamalayana Kathiresan",53.0867941392409
"1065","sonneratia apetala Buch. - Ham","Rhizophora annamalayana Kathiresan",53.0867941392409
"1066","Sonneratia griffithi Kurz ","Rhizophora annamalayana Kathiresan",53.0867941392409
"1067","Heritiera globosa Kostermans","Rhizophora annamalayana Kathiresan",73.192453793852
"1068","Heritiera fomes Buch.-Ham","Rhizophora annamalayana Kathiresan",73.192453793852
"1069","Heritiera littoralis Dryand","Rhizophora annamalayana Kathiresan",73.192453793852
"1070","Xylocarpus granatum J. Konig","Rhizophora annamalayana Kathiresan",53.0867941392409
"1071","Xylocarpus mekongensis Pierre. ","Rhizophora annamalayana Kathiresan",53.0867941392409
"1072","Xylocarpus moluccensis (Lamk.)","Rhizophora annamalayana Kathiresan",53.0867941392409
"1073","Phoenix paludosa Roxb.","Rhizophora annamalayana Kathiresan",100
"1074","Aegialitis rotundifolia Roxb.","Rhizophora annamalayana Kathiresan",73.192453793852
"1075","Aegiceras corniculatum (L.) Blanco","Rhizophora annamalayana Kathiresan",73.192453793852
"1076","Acrostichum aureum L.","Rhizophora annamalayana Kathiresan",100
"1077","Bruguiera cylindrica (L.) Blume","Rhizophora annamalayana Kathiresan",31.434545280429
"1078","Bruguiera gymnorrhiza (L.) Savigny","Rhizophora annamalayana Kathiresan",31.434545280429
"1079","Bruguiera sexangula (Lour.) Poir.","Rhizophora annamalayana Kathiresan",31.434545280429
"1080","Bruguiera parviflora","Rhizophora annamalayana Kathiresan",31.434545280429
"1081","Ceriops decandra (Griff) Ding Hou","Rhizophora annamalayana Kathiresan",21.9730583841415
"1082","Ceriops tagal (Perr. C. B. Roby)","Rhizophora annamalayana Kathiresan",21.9730583841415
"1083","Kandelia candel Druce","Rhizophora annamalayana Kathiresan",21.9730583841415
"1084","Rhizophora apiculata Blume","Rhizophora annamalayana Kathiresan",17.7402879305392
"1085","Rhizophorata mucronata Lamk","Rhizophora annamalayana Kathiresan",17.7402879305392
"1086","Rhizophora annamalayana Kathiresan","Rhizophora annamalayana Kathiresan",0
"1087","Scyphiphora hydrophyllacea C. F. Gaertn","Rhizophora annamalayana Kathiresan",73.192453793852
"1088","Brownlowia tersa (L.) Kosterm ","Rhizophora annamalayana Kathiresan",73.192453793852
"1089","Acanthus ilicifolius Linnaeus","Scyphiphora hydrophyllacea C. F. Gaertn",73.192453793852
"1090","Avicennia alba Blume","Scyphiphora hydrophyllacea C. F. Gaertn",73.192453793852
"1091","Avicennia marina (Forsk.) Vierh","Scyphiphora hydrophyllacea C. F. Gaertn",73.192453793852
"1092","Avicennia officinalis L.","Scyphiphora hydrophyllacea C. F. Gaertn",73.192453793852
"1093","Nypa fruticans (Thunb.) Wurmb. ","Scyphiphora hydrophyllacea C. F. Gaertn",73.192453793852
"1094","Lumnitzera racemosa Willd.","Scyphiphora hydrophyllacea C. F. Gaertn",73.192453793852
"1095","Exocoecaria agallocha L.","Scyphiphora hydrophyllacea C. F. Gaertn",73.192453793852
"1096","Cynometra ramiflora L.","Scyphiphora hydrophyllacea C. F. Gaertn",73.192453793852
"1097","Sonneratia alba J. Smith","Scyphiphora hydrophyllacea C. F. Gaertn",53.0867941392409
"1098","Sonneratia caeseolaris (L.) Engl.","Scyphiphora hydrophyllacea C. F. Gaertn",73.192453793852
"1099","sonneratia apetala Buch. - Ham","Scyphiphora hydrophyllacea C. F. Gaertn",73.192453793852
"1100","Sonneratia griffithi Kurz ","Scyphiphora hydrophyllacea C. F. Gaertn",73.192453793852
"1101","Heritiera globosa Kostermans","Scyphiphora hydrophyllacea C. F. Gaertn",73.192453793852
"1102","Heritiera fomes Buch.-Ham","Scyphiphora hydrophyllacea C. F. Gaertn",73.192453793852
"1103","Heritiera littoralis Dryand","Scyphiphora hydrophyllacea C. F. Gaertn",73.192453793852
"1104","Xylocarpus granatum J. Konig","Scyphiphora hydrophyllacea C. F. Gaertn",73.192453793852
"1105","Xylocarpus mekongensis Pierre. ","Scyphiphora hydrophyllacea C. F. Gaertn",73.192453793852
"1106","Xylocarpus moluccensis (Lamk.)","Scyphiphora hydrophyllacea C. F. Gaertn",73.192453793852
"1107","Phoenix paludosa Roxb.","Scyphiphora hydrophyllacea C. F. Gaertn",100
"1108","Aegialitis rotundifolia Roxb.","Scyphiphora hydrophyllacea C. F. Gaertn",73.192453793852
"1109","Aegiceras corniculatum (L.) Blanco","Scyphiphora hydrophyllacea C. F. Gaertn",53.0867941392409
"1110","Acrostichum aureum L.","Scyphiphora hydrophyllacea C. F. Gaertn",100
"1111","Bruguiera cylindrica (L.) Blume","Scyphiphora hydrophyllacea C. F. Gaertn",73.192453793852
"1112","Bruguiera gymnorrhiza (L.) Savigny","Scyphiphora hydrophyllacea C. F. Gaertn",73.192453793852
"1113","Bruguiera sexangula (Lour.) Poir.","Scyphiphora hydrophyllacea C. F. Gaertn",73.192453793852
"1114","Bruguiera parviflora","Scyphiphora hydrophyllacea C. F. Gaertn",73.192453793852
"1115","Ceriops decandra (Griff) Ding Hou","Scyphiphora hydrophyllacea C. F. Gaertn",73.192453793852
"1116","Ceriops tagal (Perr. C. B. Roby)","Scyphiphora hydrophyllacea C. F. Gaertn",73.192453793852
"1117","Kandelia candel Druce","Scyphiphora hydrophyllacea C. F. Gaertn",73.192453793852
"1118","Rhizophora apiculata Blume","Scyphiphora hydrophyllacea C. F. Gaertn",73.192453793852
"1119","Rhizophorata mucronata Lamk","Scyphiphora hydrophyllacea C. F. Gaertn",73.192453793852
"1120","Rhizophora annamalayana Kathiresan","Scyphiphora hydrophyllacea C. F. Gaertn",73.192453793852
"1121","Scyphiphora hydrophyllacea C. F. Gaertn","Scyphiphora hydrophyllacea C. F. Gaertn",0
"1122","Brownlowia tersa (L.) Kosterm ","Scyphiphora hydrophyllacea C. F. Gaertn",73.192453793852
"1123","Acanthus ilicifolius Linnaeus","Brownlowia tersa (L.) Kosterm ",73.192453793852
"1124","Avicennia alba Blume","Brownlowia tersa (L.) Kosterm ",73.192453793852
"1125","Avicennia marina (Forsk.) Vierh","Brownlowia tersa (L.) Kosterm ",73.192453793852
"1126","Avicennia officinalis L.","Brownlowia tersa (L.) Kosterm ",73.192453793852
"1127","Nypa fruticans (Thunb.) Wurmb. ","Brownlowia tersa (L.) Kosterm ",73.192453793852
"1128","Lumnitzera racemosa Willd.","Brownlowia tersa (L.) Kosterm ",73.192453793852
"1129","Exocoecaria agallocha L.","Brownlowia tersa (L.) Kosterm ",73.192453793852
"1130","Cynometra ramiflora L.","Brownlowia tersa (L.) Kosterm ",73.192453793852
"1131","Sonneratia alba J. Smith","Brownlowia tersa (L.) Kosterm ",73.192453793852
"1132","Sonneratia caeseolaris (L.) Engl.","Brownlowia tersa (L.) Kosterm ",73.192453793852
"1133","sonneratia apetala Buch. - Ham","Brownlowia tersa (L.) Kosterm ",73.192453793852
"1134","Sonneratia griffithi Kurz ","Brownlowia tersa (L.) Kosterm ",73.192453793852
"1135","Heritiera globosa Kostermans","Brownlowia tersa (L.) Kosterm ",31.434545280429
"1136","Heritiera fomes Buch.-Ham","Brownlowia tersa (L.) Kosterm ",31.434545280429
"1137","Heritiera littoralis Dryand","Brownlowia tersa (L.) Kosterm ",31.434545280429
"1138","Xylocarpus granatum J. Konig","Brownlowia tersa (L.) Kosterm ",73.192453793852
"1139","Xylocarpus mekongensis Pierre. ","Brownlowia tersa (L.) Kosterm ",73.192453793852
"1140","Xylocarpus moluccensis (Lamk.)","Brownlowia tersa (L.) Kosterm ",73.192453793852
"1141","Phoenix paludosa Roxb.","Brownlowia tersa (L.) Kosterm ",100
"1142","Aegialitis rotundifolia Roxb.","Brownlowia tersa (L.) Kosterm ",73.192453793852
"1143","Aegiceras corniculatum (L.) Blanco","Brownlowia tersa (L.) Kosterm ",73.192453793852
"1144","Acrostichum aureum L.","Brownlowia tersa (L.) Kosterm ",100
"1145","Bruguiera cylindrica (L.) Blume","Brownlowia tersa (L.) Kosterm ",73.192453793852
"1146","Bruguiera gymnorrhiza (L.) Savigny","Brownlowia tersa (L.) Kosterm ",73.192453793852
"1147","Bruguiera sexangula (Lour.) Poir.","Brownlowia tersa (L.) Kosterm ",73.192453793852
"1148","Bruguiera parviflora","Brownlowia tersa (L.) Kosterm ",73.192453793852
"1149","Ceriops decandra (Griff) Ding Hou","Brownlowia tersa (L.) Kosterm ",73.192453793852
"1150","Ceriops tagal (Perr. C. B. Roby)","Brownlowia tersa (L.) Kosterm ",73.192453793852
"1151","Kandelia candel Druce","Brownlowia tersa (L.) Kosterm ",73.192453793852
"1152","Rhizophora apiculata Blume","Brownlowia tersa (L.) Kosterm ",73.192453793852
"1153","Rhizophorata mucronata Lamk","Brownlowia tersa (L.) Kosterm ",73.192453793852
"1154","Rhizophora annamalayana Kathiresan","Brownlowia tersa (L.) Kosterm ",73.192453793852
"1155","Scyphiphora hydrophyllacea C. F. Gaertn","Brownlowia tersa (L.) Kosterm ",73.192453793852
"1156","Brownlowia tersa (L.) Kosterm ","Brownlowia tersa (L.) Kosterm ",0
